episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations
18,1,train_0059,12494.8603515625,10592.21484375,-264.778515625,264.778515625,12230.0818359375,15.9,0.7,0.0,0.0
19,1,train_0178,12253.3037109375,10208.6953125,-303.13046875000003,303.13046875000003,11950.1732421875,15.88,0.74,0.0,0.0
20,1,train_0099,12140.427734375,9909.134765625,-333.08652343750003,333.08652343750003,11807.3412109375,17.0,0.66,0.0,0.0
21,1,train_0580,12562.0751953125,10827.615234375,-241.2384765625,241.2384765625,12320.83671875,16.52,0.7,0.0,0.0
22,1,train_0436,12457.197265625,10838.857421875,-240.1142578125,240.1142578125,12217.0830078125,16.8,0.62,0.0,0.0
23,1,train_0551,11832.263671875,10615.388671875,-262.4611328125,262.4611328125,11569.8025390625,15.92,0.64,0.0,0.0
24,1,train_0169,12173.564453125,9941.1787109375,-329.88212890625005,329.88212890625005,11843.68232421875,16.3,0.76,0.0,0.0
25,1,train_0381,11908.091796875,10488.875,-275.1125,275.1125,11632.979296875,15.36,0.64,0.0,0.0
26,1,train_0362,11993.8896484375,10588.890625,-265.11093750000003,265.11093750000003,11728.7787109375,16.0,0.7,0.0,0.0
27,1,train_0451,12499.1513671875,10402.474609375,-283.75253906250003,283.75253906250003,12215.398828125,15.72,0.6,0.0,0.0
28,1,train_0070,11726.708984375,10262.353515625,-297.7646484375,297.7646484375,11428.9443359375,14.58,0.62,0.0,0.0
29,1,train_0309,12376.9921875,10478.2060546875,-276.17939453125,276.17939453125,12100.81279296875,14.18,0.66,0.0,0.0
30,1,train_0386,12597.357421875,10321.85546875,-291.814453125,291.814453125,12305.54296875,15.26,0.68,0.0,0.0
31,1,train_0495,12373.42578125,10432.322265625,-280.7677734375,280.7677734375,12092.6580078125,18.74,0.7,0.0,0.0
32,2,train_0393,12336.7421875,10686.615234375,-255.3384765625,255.3384765625,12081.4037109375,13.36,0.58,0.0,0.0
33,2,train_0269,11852.0,10190.537109375,-304.9462890625,304.9462890625,11547.0537109375,16.52,0.66,0.0,0.0
34,2,train_0276,12619.310546875,9986.88671875,-325.31132812500005,325.31132812500005,12293.99921875,16.08,0.46,0.0,0.0
35,2,train_0203,12632.185546875,11191.853515625,-204.8146484375,204.8146484375,12427.3708984375,13.9,0.6,0.0,0.0
36,2,train_0094,11838.20703125,10351.0205078125,-288.89794921875,288.89794921875,11549.30908203125,15.48,0.6,0.0,0.0
37,2,train_0166,12125.916015625,10377.8251953125,-286.21748046875,286.21748046875,11839.69853515625,14.66,0.64,0.0,0.0
38,2,train_0087,12524.265625,10541.427734375,-269.8572265625,269.8572265625,12254.4083984375,15.68,0.62,0.0,0.0
39,2,train_0135,12412.345703125,10596.4541015625,-264.35458984375003,264.35458984375003,12147.99111328125,15.88,0.6,0.0,0.0
40,2,train_0512,12334.4921875,10376.9921875,-286.30078125,286.30078125,12048.19140625,16.26,0.68,0.0,0.0
41,2,train_0315,12851.86328125,10949.9814453125,-229.00185546875002,229.00185546875002,12622.86142578125,15.78,0.54,0.0,0.0
42,2,train_0054,12199.95703125,10499.7001953125,-274.02998046875,274.02998046875,11925.92705078125,15.66,0.62,0.0,0.0
43,2,train_0258,12883.4580078125,10788.05078125,-245.194921875,245.194921875,12638.2630859375,15.38,0.56,0.0,0.0
44,2,train_0162,11824.10546875,9943.0537109375,-329.69462890625005,329.69462890625005,11494.41083984375,16.28,0.72,0.0,0.0
45,2,train_0397,11980.58984375,10336.69140625,-290.330859375,290.330859375,11690.258984375,14.96,0.58,0.0,0.0
46,2,train_0498,12457.375,10832.859375,-240.7140625,240.7140625,12216.6609375,14.42,0.6,0.0,0.0
47,2,train_0007,13275.115234375,11276.7998046875,-196.32001953125,196.32001953125,13078.79521484375,15.02,0.58,0.0,0.0
48,3,train_0279,12365.814453125,10455.453125,-278.45468750000003,278.45468750000003,12087.359765625,16.5,0.66,0.0,0.0
49,3,train_0268,12433.357421875,10438.794921875,-280.1205078125,280.1205078125,12153.2369140625,17.22,0.68,0.0,0.0
50,3,train_0594,12395.279296875,10315.5556640625,-292.44443359375003,292.44443359375003,12102.83486328125,16.52,0.62,0.0,0.0
51,3,train_0219,12676.130859375,10257.150390625,-298.2849609375,298.2849609375,12377.8458984375,17.28,0.6,0.0,0.0
52,3,train_0099,12061.541015625,10010.3154296875,-322.96845703125,322.96845703125,11738.57255859375,18.24,0.62,0.0,0.0
53,3,train_0117,11776.146484375,10503.982421875,-273.6017578125,273.6017578125,11502.5447265625,15.64,0.46,0.0,0.0
54,3,train_0286,12819.091796875,10680.4638671875,-255.95361328125,255.95361328125,12563.13818359375,14.98,0.56,0.0,0.0
55,3,train_0356,12510.63671875,10771.58203125,-246.841796875,246.841796875,12263.794921875,16.8,0.48,0.0,0.0
56,3,train_0195,12688.7373046875,10934.353515625,-230.5646484375,230.5646484375,12458.17265625,16.7,0.62,0.0,0.0
57,3,train_0261,12316.23046875,10653.443359375,-258.6556640625,258.6556640625,12057.5748046875,17.36,0.72,0.0,0.0
58,3,train_0397,12007.349609375,10520.08203125,-271.99179687500003,271.99179687500003,11735.3578125,15.74,0.66,0.0,0.0
59,3,train_0179,12275.275390625,10047.412109375,-319.2587890625,319.2587890625,11956.0166015625,13.62,0.62,0.0,0.0
60,3,train_0578,12320.640625,10048.638671875,-319.1361328125,319.1361328125,12001.5044921875,17.6,0.6,0.0,0.0
61,3,train_0125,12239.66796875,10035.048828125,-320.4951171875,320.4951171875,11919.1728515625,16.7,0.74,0.0,0.0
62,3,train_0561,12238.791015625,10736.1455078125,-250.38544921875,250.38544921875,11988.40556640625,17.06,0.58,0.0,0.0
63,3,train_0524,11819.740234375,9794.65625,-344.534375,344.534375,11475.205859375,16.4,0.64,0.0,0.0
64,3,train_0574,12248.068359375,10755.63671875,-248.43632812500002,248.43632812500002,11999.63203125,13.54,0.68,0.0,0.0
65,3,train_0478,12029.84375,10890.9619140625,-234.90380859375,234.90380859375,11794.93994140625,15.98,0.52,0.0,0.0
66,3,train_0317,12181.25390625,10494.8427734375,-274.51572265625003,274.51572265625003,11906.73818359375,17.0,0.56,0.0,0.0
67,3,train_0364,12188.2802734375,10818.0556640625,-242.19443359375,242.19443359375,11946.08583984375,17.86,0.56,0.0,0.0
68,3,train_0124,12399.390625,10532.5546875,-270.74453125,270.74453125,12128.64609375,17.74,0.6,0.0,0.0
69,3,train_0207,12035.890625,10208.669921875,-303.1330078125,303.1330078125,11732.7576171875,15.24,0.58,0.0,0.0
70,3,train_0277,12135.474609375,10513.646484375,-272.63535156250003,272.63535156250003,11862.8392578125,16.3,0.54,0.0,0.0
71,3,train_0568,12669.7822265625,10867.501953125,-237.24980468750002,237.24980468750002,12432.532421875,15.78,0.7,0.0,0.0
72,3,train_0476,12325.005859375,10627.0849609375,-261.29150390625,261.29150390625,12063.71435546875,19.4,0.6,0.0,0.0
73,3,train_0338,12276.833984375,10645.263671875,-259.4736328125,259.4736328125,12017.3603515625,16.86,0.56,0.0,0.0
74,3,train_0357,11967.806640625,10504.17578125,-273.582421875,273.582421875,11694.22421875,14.72,0.68,0.0,0.0
75,3,train_0259,12276.5283203125,10512.8486328125,-272.71513671875,272.71513671875,12003.81318359375,14.66,0.66,0.0,0.0
76,3,train_0251,12176.724609375,10526.19140625,-271.380859375,271.380859375,11905.34375,15.34,0.48,0.0,0.0
77,3,train_0540,12318.8349609375,10827.384765625,-241.26152343750002,241.26152343750002,12077.5734375,15.78,0.6,0.0,0.0
78,3,train_0002,12262.98828125,10318.001953125,-292.19980468750003,292.19980468750003,11970.7884765625,13.58,0.54,0.0,0.0
79,3,train_0191,12347.505859375,10707.3544921875,-253.26455078125002,253.26455078125002,12094.24130859375,15.56,0.62,0.0,0.0
80,4,train_0245,12054.736328125,10193.162109375,-304.6837890625,304.6837890625,11750.0525390625,15.82,0.68,0.0,0.0
81,4,train_0417,12116.232421875,10325.4921875,-291.45078125000003,291.45078125000003,11824.781640625,14.36,0.52,0.0,0.0
82,4,train_0247,12421.92578125,10914.33203125,-232.56679687500002,232.56679687500002,12189.358984375,15.16,0.6,0.0,0.0
83,4,train_0188,12548.517578125,10351.373046875,-288.8626953125,288.8626953125,12259.6548828125,14.82,0.62,0.0,0.0
84,4,train_0047,11960.1943359375,10361.96875,-287.803125,287.803125,11672.3912109375,13.22,0.64,0.0,0.0
85,4,train_0156,12127.0126953125,10458.10546875,-278.189453125,278.189453125,11848.8232421875,16.14,0.56,0.0,0.0
86,4,train_0063,12327.1826171875,10535.9130859375,-270.40869140625,270.40869140625,12056.77392578125,15.4,0.52,0.0,0.0
87,4,train_0420,12476.40234375,10150.87890625,-308.912109375,308.912109375,12167.490234375,15.56,0.6,0.0,0.0
88,4,train_0256,12286.552734375,10473.05078125,-276.69492187500003,276.69492187500003,12009.8578125,16.66,0.76,0.0,0.0
89,4,train_0136,12235.1943359375,10521.578125,-271.8421875,271.8421875,11963.3521484375,17.32,0.56,0.0,0.0
90,4,train_0324,12201.8662109375,10515.3134765625,-272.46865234375,272.46865234375,11929.39755859375,15.4,0.68,0.0,0.0
91,4,train_0295,12253.474609375,10170.80859375,-306.919140625,306.919140625,11946.55546875,16.3,0.6,0.0,0.0
92,4,train_0283,12473.490234375,10556.318359375,-268.3681640625,268.3681640625,12205.1220703125,15.18,0.62,0.0,0.0
93,4,train_0348,12365.828125,10507.625,-273.2375,273.2375,12092.590625,16.18,0.62,0.0,0.0
94,4,train_0375,12539.8203125,10565.7099609375,-267.42900390625,267.42900390625,12272.39130859375,15.4,0.76,0.0,0.0
95,4,train_0113,12186.8857421875,10271.353515625,-296.8646484375,296.8646484375,11890.02109375,17.54,0.7,0.0,0.0
96,5,train_0093,11861.025390625,10366.6865234375,-287.33134765625,287.33134765625,11573.69404296875,18.42,0.6,0.0,0.0
97,5,train_0438,12033.734375,10436.029296875,-280.39707031250003,280.39707031250003,11753.3373046875,17.24,0.62,0.0,0.0
98,5,train_0583,12365.130859375,10521.34375,-271.865625,271.865625,12093.265234375,14.6,0.68,0.0,0.0
99,5,train_0329,12165.2734375,10417.626953125,-282.2373046875,282.2373046875,11883.0361328125,17.98,0.58,0.0,0.0
100,5,train_0270,12443.623046875,10351.919921875,-288.8080078125,288.8080078125,12154.8150390625,14.64,0.72,0.0,0.0
101,5,train_0372,12521.7333984375,10619.703125,-262.0296875,262.0296875,12259.7037109375,15.5,0.7,0.0,0.0
102,5,train_0020,12577.7705078125,10865.97265625,-237.40273437500002,237.40273437500002,12340.3677734375,15.9,0.62,0.0,0.0
103,5,train_0223,12195.5146484375,10169.7666015625,-307.02333984375,307.02333984375,11888.49130859375,15.48,0.64,0.0,0.0
104,5,train_0215,12442.2109375,11234.455078125,-200.55449218750002,200.55449218750002,12241.6564453125,16.72,0.5,0.0,0.0
105,5,train_0252,12127.486328125,10336.560546875,-290.3439453125,290.3439453125,11837.1423828125,14.14,0.7,0.0,0.0
106,5,train_0446,12140.7421875,10190.7763671875,-304.92236328125,304.92236328125,11835.81982421875,15.22,0.64,0.0,0.0
107,5,train_0296,12234.48046875,10598.021484375,-264.19785156250003,264.19785156250003,11970.2826171875,15.84,0.66,0.0,0.0
108,5,train_0513,12022.216796875,10583.142578125,-265.6857421875,265.6857421875,11756.5310546875,15.4,0.58,0.0,0.0
109,5,train_0281,12449.0205078125,10689.009765625,-255.09902343750002,255.09902343750002,12193.921484375,16.88,0.58,0.0,0.0
110,5,train_0020,12647.396484375,10632.021484375,-260.7978515625,260.7978515625,12386.5986328125,14.06,0.66,0.0,0.0
111,5,train_0405,12141.8447265625,10646.3720703125,-259.36279296875,259.36279296875,11882.48193359375,16.54,0.78,0.0,0.0
112,6,train_0478,11872.20703125,11048.033203125,-219.19667968750002,219.19667968750002,11653.0103515625,16.28,0.72,0.0,0.0
113,6,train_0346,12747.4765625,10709.2021484375,-253.07978515625,253.07978515625,12494.39677734375,16.76,0.78,0.0,0.0
114,6,train_0562,12190.119140625,10630.310546875,-260.9689453125,260.9689453125,11929.1501953125,16.3,0.5,0.0,0.0
115,6,train_0249,12223.6025390625,10887.30859375,-235.269140625,235.269140625,11988.3333984375,15.36,0.46,0.0,0.0
116,6,train_0478,12398.794921875,10639.3212890625,-260.06787109375,260.06787109375,12138.72705078125,15.18,0.7,0.0,0.0
117,6,train_0001,12038.599609375,10425.259765625,-281.4740234375,281.4740234375,11757.1255859375,13.66,0.66,0.0,0.0
118,6,train_0023,12036.517578125,10132.9638671875,-310.70361328125,310.70361328125,11725.81396484375,15.22,0.64,0.0,0.0
119,6,train_0476,12254.2109375,10216.662109375,-302.3337890625,302.3337890625,11951.8771484375,20.98,0.6,0.0,0.0
120,6,train_0524,11742.1650390625,10021.0546875,-321.89453125,321.89453125,11420.2705078125,16.6,0.64,0.0,0.0
121,6,train_0311,12342.0078125,10301.1591796875,-293.88408203125,293.88408203125,12048.12373046875,14.38,0.66,0.0,0.0
122,6,train_0451,12367.2978515625,10442.369140625,-279.7630859375,279.7630859375,12087.534765625,15.78,0.68,0.0,0.0
123,6,train_0195,12459.22265625,10676.40625,-256.359375,256.359375,12202.86328125,17.74,0.74,0.0,0.0
124,6,train_0436,12821.5166015625,10629.763671875,-261.0236328125,261.0236328125,12560.49296875,15.22,0.66,0.0,0.0
125,6,train_0299,12548.8193359375,10239.447265625,-300.05527343750003,300.05527343750003,12248.7640625,13.52,0.68,0.0,0.0
126,6,train_0182,12449.533203125,10592.49609375,-264.750390625,264.750390625,12184.7828125,16.4,0.74,0.0,0.0
127,6,train_0056,11837.8046875,9963.99609375,-327.60039062500005,327.60039062500005,11510.204296875,18.4,0.7,0.0,0.0
128,7,train_0104,12151.64453125,10336.365234375,-290.3634765625,290.3634765625,11861.2810546875,17.96,0.7,0.0,0.0
129,7,train_0542,11795.484375,10665.6064453125,-257.43935546875,257.43935546875,11538.04501953125,15.26,0.64,0.0,0.0
130,7,train_0266,12421.78125,10563.279296875,-267.6720703125,267.6720703125,12154.1091796875,16.48,0.4,0.0,0.0
131,7,train_0593,12161.005859375,10831.7421875,-240.82578125,240.82578125,11920.180078125,14.14,0.66,0.0,0.0
132,7,train_0211,12077.5546875,10784.48828125,-245.55117187500002,245.55117187500002,11832.003515625,16.72,0.78,0.0,0.0
133,7,train_0035,12523.478515625,11107.8310546875,-213.21689453125,213.21689453125,12310.26162109375,17.76,0.6,0.0,0.0
134,7,train_0153,11877.6591796875,11014.673828125,-222.53261718750002,222.53261718750002,11655.1265625,17.94,0.6,0.0,0.0
135,7,train_0214,11989.01171875,10356.8271484375,-288.31728515625,288.31728515625,11700.69443359375,15.82,0.68,0.0,0.0
136,7,train_0420,12354.90234375,10503.16015625,-273.683984375,273.683984375,12081.218359375,15.26,0.72,0.0,0.0
137,7,train_0438,11893.748046875,10504.943359375,-273.5056640625,273.5056640625,11620.2423828125,15.82,0.66,0.0,0.0
138,7,train_0442,12315.0947265625,11148.291015625,-209.1708984375,209.1708984375,12105.923828125,13.64,0.58,0.0,0.0
139,7,train_0188,12112.3701171875,10871.0615234375,-236.89384765625002,236.89384765625002,11875.47626953125,14.58,0.62,0.0,0.0
140,7,train_0228,12101.091796875,10627.951171875,-261.2048828125,261.2048828125,11839.8869140625,14.34,0.5,0.0,0.0
141,7,train_0340,12031.0,10951.041015625,-228.89589843750002,228.89589843750002,11802.1041015625,17.66,0.62,0.0,0.0
142,7,train_0363,12330.8125,10754.197265625,-248.5802734375,248.5802734375,12082.2322265625,15.66,0.64,0.0,0.0
143,7,train_0249,12252.91015625,10747.7451171875,-249.22548828125002,249.22548828125002,12003.68466796875,15.56,0.58,0.0,0.0
144,7,train_0114,12431.880859375,9881.666015625,-335.8333984375,335.8333984375,12096.0474609375,16.38,0.8,0.0,0.0
145,7,train_0464,12213.03125,10269.75,-297.02500000000003,297.02500000000003,11916.00625,15.76,0.66,0.0,0.0
146,7,train_0312,11981.765625,10470.6279296875,-276.93720703125,276.93720703125,11704.82841796875,16.42,0.7,0.0,0.0
147,7,train_0575,12621.40625,11249.84375,-199.015625,199.015625,12422.390625,16.88,0.52,0.0,0.0
148,7,train_0567,12792.69921875,11251.65625,-198.83437500000002,198.83437500000002,12593.86484375,16.82,0.66,0.0,0.0
149,7,train_0533,12206.3017578125,10860.8115234375,-237.91884765625002,237.91884765625002,11968.38291015625,15.0,0.74,0.0,0.0
150,7,train_0576,11935.697265625,10650.3046875,-258.96953125,258.96953125,11676.727734375,15.42,0.74,0.0,0.0
151,7,train_0372,12571.431640625,10396.732421875,-284.32675781250003,284.32675781250003,12287.1048828125,16.96,0.72,0.0,0.0
152,7,train_0178,12116.2109375,10293.0224609375,-294.69775390625,294.69775390625,11821.51318359375,14.78,0.76,0.0,0.0
153,7,train_0096,12434.8984375,10446.5302734375,-279.34697265625,279.34697265625,12155.55146484375,17.1,0.62,0.0,0.0
154,7,train_0063,12432.90625,10705.53125,-253.446875,253.446875,12179.459375,15.04,0.68,0.0,0.0
155,7,train_0568,12818.4921875,10729.05859375,-251.09414062500002,251.09414062500002,12567.398046875,15.2,0.74,0.0,0.0
156,7,train_0162,11596.2548828125,9946.0439453125,-329.39560546875003,329.39560546875003,11266.85927734375,15.32,0.68,0.0,0.0
157,7,train_0014,12344.119140625,10730.1142578125,-250.98857421875002,250.98857421875002,12093.13056640625,17.38,0.66,0.0,0.0
158,7,train_0022,12464.404296875,10665.890625,-257.4109375,257.4109375,12206.993359375,18.16,0.66,0.0,0.0
159,7,train_0178,12188.8447265625,10524.37890625,-271.56210937500003,271.56210937500003,11917.2826171875,14.44,0.82,0.0,0.0
160,8,train_0587,12094.359375,10386.8271484375,-285.31728515625,285.31728515625,11809.04208984375,16.28,0.7,0.0,0.0
161,8,train_0168,12538.1240234375,10567.7265625,-267.22734375,267.22734375,12270.8966796875,17.96,0.68,0.0,0.0
162,8,train_0061,12135.59765625,10491.611328125,-274.8388671875,274.8388671875,11860.7587890625,15.8,0.58,0.0,0.0
163,8,train_0403,12862.962890625,10792.9990234375,-244.70009765625002,244.70009765625002,12618.26279296875,13.16,0.64,0.0,0.0
164,8,train_0035,12581.9345703125,11248.69140625,-199.130859375,199.130859375,12382.8037109375,17.0,0.8,0.0,0.0
165,8,train_0292,12321.4296875,10413.9091796875,-282.60908203125,282.60908203125,12038.82060546875,19.16,0.62,0.0,0.0
166,8,train_0051,12209.5625,10911.091796875,-232.8908203125,232.8908203125,11976.6716796875,17.38,0.72,0.0,0.0
167,8,train_0055,12456.57421875,10616.72265625,-262.32773437500003,262.32773437500003,12194.246484375,15.2,0.74,0.0,0.0
168,8,train_0216,11868.19921875,10452.12109375,-278.787890625,278.787890625,11589.411328125,17.48,0.52,0.0,0.0
169,8,train_0007,12830.2333984375,11347.181640625,-189.2818359375,189.2818359375,12640.9515625,15.48,0.62,0.0,0.0
170,8,train_0510,12448.7109375,10922.443359375,-231.75566406250002,231.75566406250002,12216.9552734375,14.72,0.6,0.0,0.0
171,8,train_0362,12186.447265625,10685.00390625,-255.499609375,255.499609375,11930.94765625,15.62,0.78,0.0,0.0
172,8,train_0560,12173.5126953125,10682.29296875,-255.770703125,255.770703125,11917.7419921875,15.66,0.7,0.0,0.0
173,8,train_0294,12076.361328125,10462.828125,-277.7171875,277.7171875,11798.644140625,14.88,0.72,0.0,0.0
174,8,train_0333,12651.82421875,10560.04296875,-267.99570312500003,267.99570312500003,12383.828515625,16.12,0.62,0.0,0.0
175,8,train_0360,12027.875,10240.2578125,-299.97421875000003,299.97421875000003,11727.90078125,15.5,0.74,0.0,0.0
176,9,train_0279,12045.873046875,10809.474609375,-243.05253906250002,243.05253906250002,11802.8205078125,15.76,0.62,0.0,0.0
177,9,train_0338,12331.2548828125,10765.298828125,-247.47011718750002,247.47011718750002,12083.784765625,15.5,0.7,0.0,0.0
178,9,train_0343,12782.2158203125,11328.5322265625,-191.14677734375002,191.14677734375002,12591.06904296875,17.1,0.7,0.0,0.0
179,9,train_0534,12389.076171875,10529.40234375,-271.059765625,271.059765625,12118.01640625,15.24,0.7,0.0,0.0
180,9,train_0182,12520.349609375,10727.111328125,-251.28886718750002,251.28886718750002,12269.0607421875,15.74,0.7,0.0,0.0
181,9,train_0551,11971.6005859375,10418.5322265625,-282.14677734375,282.14677734375,11689.45380859375,15.54,0.66,0.0,0.0
182,9,train_0103,11905.673828125,10354.125,-288.58750000000003,288.58750000000003,11617.086328125,16.24,0.68,0.0,0.0
183,9,train_0112,12405.9716796875,10396.205078125,-284.37949218750003,284.37949218750003,12121.5921875,17.34,0.6,0.0,0.0
184,9,train_0153,12039.4677734375,10731.4052734375,-250.85947265625,250.85947265625,11788.60830078125,17.3,0.7,0.0,0.0
185,9,train_0565,12557.5234375,10926.8916015625,-231.31083984375002,231.31083984375002,12326.21259765625,16.5,0.66,0.0,0.0
186,9,train_0146,12359.73828125,10817.5078125,-242.24921875,242.24921875,12117.4890625,13.9,0.66,0.0,0.0
187,9,train_0472,12635.64453125,10780.1826171875,-245.98173828125002,245.98173828125002,12389.66279296875,17.56,0.56,0.0,0.0
188,9,train_0349,11846.7001953125,10410.4052734375,-282.95947265625,282.95947265625,11563.74072265625,16.34,0.68,0.0,0.0
189,9,train_0383,11926.00390625,10521.412109375,-271.8587890625,271.8587890625,11654.1451171875,15.32,0.56,0.0,0.0
190,9,train_0046,11897.94921875,10516.005859375,-272.3994140625,272.3994140625,11625.5498046875,15.34,0.64,0.0,0.0
191,9,train_0395,12162.4970703125,10294.533203125,-294.5466796875,294.5466796875,11867.950390625,15.34,0.64,0.0,0.0
192,10,train_0041,12270.974609375,10361.0791015625,-287.89208984375,287.89208984375,11983.08251953125,14.76,0.58,0.0,0.0
193,10,train_0327,12629.5224609375,10411.833984375,-282.8166015625,282.8166015625,12346.705859375,17.9,0.66,0.0,0.0
194,10,train_0472,12362.443359375,10501.443359375,-273.8556640625,273.8556640625,12088.5876953125,15.66,0.54,0.0,0.0
195,10,train_0550,12305.2744140625,10290.806640625,-294.9193359375,294.9193359375,12010.355078125,18.32,0.68,0.0,0.0
196,10,train_0593,12070.5634765625,10301.3720703125,-293.86279296875,293.86279296875,11776.70068359375,13.28,0.72,0.0,0.0
197,10,train_0139,11977.40625,10546.8740234375,-269.31259765625003,269.31259765625003,11708.09365234375,13.38,0.48,0.0,0.0
198,10,train_0460,12083.400390625,10701.015625,-253.8984375,253.8984375,11829.501953125,14.72,0.58,0.0,0.0
199,10,train_0359,12391.2919921875,10781.80859375,-245.81914062500002,245.81914062500002,12145.4728515625,15.06,0.66,0.0,0.0
200,10,train_0440,12535.1015625,11157.0537109375,-208.29462890625,208.29462890625,12326.80693359375,16.48,0.72,0.0,0.0
201,10,train_0488,12463.466796875,10250.171875,-298.9828125,298.9828125,12164.483984375,14.16,0.74,0.0,0.0
202,10,train_0284,12081.1767578125,10639.421875,-260.0578125,260.0578125,11821.1189453125,16.16,0.68,0.0,0.0
203,10,train_0080,12565.7568359375,10480.0654296875,-275.99345703125,275.99345703125,12289.76337890625,14.76,0.74,0.0,0.0
204,10,train_0473,12039.513671875,10619.509765625,-262.0490234375,262.0490234375,11777.4646484375,17.24,0.72,0.0,0.0
205,10,train_0369,12128.6328125,10460.6748046875,-277.93251953125,277.93251953125,11850.70029296875,14.46,0.74,0.0,0.0
206,10,train_0080,12811.681640625,10575.6103515625,-266.43896484375,266.43896484375,12545.24267578125,15.68,0.78,0.0,0.0
207,10,train_0241,12102.802734375,10271.2919921875,-296.87080078125,296.87080078125,11805.93193359375,15.66,0.58,0.0,0.0
208,10,train_0087,12445.2626953125,10623.58984375,-261.641015625,261.641015625,12183.6216796875,16.46,0.72,0.0,0.0
209,10,train_0459,12479.9462890625,10366.41015625,-287.35898437500003,287.35898437500003,12192.5873046875,15.98,0.62,0.0,0.0
210,10,train_0200,12306.990234375,10333.5966796875,-290.64033203125,290.64033203125,12016.34990234375,16.54,0.72,0.0,0.0
211,10,train_0040,12665.625,10468.810546875,-277.1189453125,277.1189453125,12388.5060546875,18.44,0.66,0.0,0.0
212,10,train_0170,12025.67578125,10493.962890625,-274.6037109375,274.6037109375,11751.0720703125,15.02,0.7,0.0,0.0
213,10,train_0364,12424.2421875,10375.5390625,-286.44609375,286.44609375,12137.79609375,16.92,0.6,0.0,0.0
214,10,train_0354,11691.103515625,10292.29296875,-294.770703125,294.770703125,11396.3328125,15.58,0.7,0.0,0.0
215,10,train_0514,12555.1953125,10272.466796875,-296.7533203125,296.7533203125,12258.4419921875,14.16,0.72,0.0,0.0
216,10,train_0216,11980.689453125,10416.404296875,-282.3595703125,282.3595703125,11698.3298828125,17.92,0.74,0.0,0.0
217,10,train_0377,12360.7080078125,10216.576171875,-302.34238281250003,302.34238281250003,12058.365625,17.64,0.72,0.0,0.0
218,10,train_0566,11993.623046875,10247.810546875,-299.2189453125,299.2189453125,11694.4041015625,14.26,0.62,0.0,0.0
219,10,train_0192,12499.46875,10463.984375,-277.6015625,277.6015625,12221.8671875,17.3,0.68,0.0,0.0
220,10,train_0018,12275.1171875,10322.390625,-291.7609375,291.7609375,11983.35625,16.98,0.6,0.0,0.0
221,10,train_0393,12311.0078125,10732.6728515625,-250.73271484375002,250.73271484375002,12060.27509765625,13.36,0.56,0.0,0.0
